5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.258274,0.209729,0.154017,0.106479,0.0705067,0.0452782,0.0284775,0.0176684,0.0108675,0.00664835,0.00405364,0.00246652,0.00149893,0.000910222,0.000552473,0.000335238,0.000203386,0.000123379,7.48406e-05,4.53958e-05,2.75349e-05,1.67011e-05,1.01299e-05,6.14414e-06,3.72663e-06,2.26032e-06,1.37096e-06,8.31527e-07,5.04347e-07,3.05902e-07,1.85539e-07,1.12535e-07,6.8256e-08,4.13994e-08,2.511e-08,1.523e-08,9.23745e-09,5.6028e-09,3.39827e-09,2.06115e-09,1.25015e-09,7.58256e-10,4.59906e-10,2.78947e-10,1.6919e-10,1.02619e-10,6.22414e-11,3.77513e-11,2.28973e-11,1.38879e-11,8.42346e-12,5.10909e-12,3.09882e-12,1.87953e-12,1.13999e-12,6.9144e-13,4.1938e-13,2.54367e-13,1.54281e-13,9.35762e-14,5.67569e-14,3.44248e-14,2.08797e-14,1.26642e-14,7.6812e-15,4.65889e-15,2.82576e-15,1.71391e-15,1.03954e-15,6.30512e-16,3.82425e-16,2.31952e-16,1.40686e-16,8.53305e-17,5.17556e-17,3.13913e-17,1.90398e-17,1.15482e-17,7.00435e-18,4.24835e-18,2.57676e-18,1.56288e-18,9.47936e-19,5.74952e-19,3.48726e-19,2.11513e-19,1.28289e-19,7.78113e-20,4.7195e-20,2.86252e-20,1.73621e-20,1.05306e-20,6.38714e-21,3.874e-21,2.3497e-21,1.42516e-21,8.64406e-22,5.24289e-22,3.17997e-22,1.92875e-22
0.425822,0.570101,0.690255,0.786778,0.858948,0.909438,0.943044,0.964663,0.978265,0.986703,0.991893,0.995067,0.997002,0.99818,0.998895,0.99933,0.999593,0.999753,0.99985,0.999909,0.999945,0.999967,0.99998,0.999988,0.999993,0.999995,0.999997,0.999998,0.999999,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.425822,0.570101,0.690255,0.786778,0.858948,0.909438,0.943044,0.964663,0.978265,0.986703,0.991893,0.995067,0.997002,0.99818,0.998895,0.99933,0.999593,0.999753,0.99985,0.999909,0.999945,0.999967,0.99998,0.999988,0.999993,0.999995,0.999997,0.999998,0.999999,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.425822,0.570101,0.690255,0.786778,0.858948,0.909438,0.943044,0.964663,0.978265,0.986703,0.991893,0.995067,0.997002,0.99818,0.998895,0.99933,0.999593,0.999753,0.99985,0.999909,0.999945,0.999967,0.99998,0.999988,0.999993,0.999995,0.999997,0.999998,0.999999,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.258274,0.209729,0.154017,0.106479,0.0705067,0.0452782,0.0284775,0.0176684,0.0108675,0.00664835,0.00405364,0.00246652,0.00149893,0.000910222,0.000552473,0.000335238,0.000203386,0.000123379,7.48406e-05,4.53958e-05,2.75349e-05,1.67011e-05,1.01299e-05,6.14414e-06,3.72663e-06,2.26032e-06,1.37096e-06,8.31527e-07,5.04347e-07,3.05902e-07,1.85539e-07,1.12535e-07,6.8256e-08,4.13994e-08,2.511e-08,1.523e-08,9.23745e-09,5.6028e-09,3.39827e-09,2.06115e-09,1.25015e-09,7.58256e-10,4.59906e-10,2.78947e-10,1.6919e-10,1.02619e-10,6.22414e-11,3.77513e-11,2.28973e-11,1.38879e-11,8.42346e-12,5.10909e-12,3.09882e-12,1.87953e-12,1.13999e-12,6.9144e-13,4.1938e-13,2.54367e-13,1.54281e-13,9.35762e-14,5.67569e-14,3.44248e-14,2.08797e-14,1.26642e-14,7.6812e-15,4.65889e-15,2.82576e-15,1.71391e-15,1.03954e-15,6.30512e-16,3.82425e-16,2.31952e-16,1.40686e-16,8.53305e-17,5.17556e-17,3.13913e-17,1.90398e-17,1.15482e-17,7.00435e-18,4.24835e-18,2.57676e-18,1.56288e-18,9.47936e-19,5.74952e-19,3.48726e-19,2.11513e-19,1.28289e-19,7.78113e-20,4.7195e-20,2.86252e-20,1.73621e-20,1.05306e-20,6.38714e-21,3.874e-21,2.3497e-21,1.42516e-21,8.64406e-22,5.24289e-22,3.17997e-22,1.92875e-22
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.258274,0.209729,0.154017,0.106479,0.0705067,0.0452782,0.0284775,0.0176684,0.0108675,0.00664835,0.00405364,0.00246652,0.00149893,0.000910222,0.000552473,0.000335238,0.000203386,0.000123379,7.48406e-05,4.53958e-05,2.75349e-05,1.67011e-05,1.01299e-05,6.14414e-06,3.72663e-06,2.26032e-06,1.37096e-06,8.31527e-07,5.04347e-07,3.05902e-07,1.85539e-07,1.12535e-07,6.8256e-08,4.13994e-08,2.511e-08,1.523e-08,9.23745e-09,5.6028e-09,3.39827e-09,2.06115e-09,1.25015e-09,7.58256e-10,4.59906e-10,2.78947e-10,1.6919e-10,1.02619e-10,6.22414e-11,3.77513e-11,2.28973e-11,1.38879e-11,8.42346e-12,5.10909e-12,3.09882e-12,1.87953e-12,1.13999e-12,6.9144e-13,4.1938e-13,2.54367e-13,1.54281e-13,9.35762e-14,5.67569e-14,3.44248e-14,2.08797e-14,1.26642e-14,7.6812e-15,4.65889e-15,2.82576e-15,1.71391e-15,1.03954e-15,6.30512e-16,3.82425e-16,2.31952e-16,1.40686e-16,8.53305e-17,5.17556e-17,3.13913e-17,1.90398e-17,1.15482e-17,7.00435e-18,4.24835e-18,2.57676e-18,1.56288e-18,9.47936e-19,5.74952e-19,3.48726e-19,2.11513e-19,1.28289e-19,7.78113e-20,4.7195e-20,2.86252e-20,1.73621e-20,1.05306e-20,6.38714e-21,3.874e-21,2.3497e-21,1.42516e-21,8.64406e-22,5.24289e-22,3.17997e-22,1.92875e-22
0.258274,0.209729,0.154017,0.106479,0.0705067,0.0452782,0.0284775,0.0176684,0.0108675,0.00664835,0.00405364,0.00246652,0.00149893,0.000910222,0.000552473,0.000335238,0.000203386,0.000123379,7.48406e-05,4.53958e-05,2.75349e-05,1.67011e-05,1.01299e-05,6.14414e-06,3.72663e-06,2.26032e-06,1.37096e-06,8.31527e-07,5.04347e-07,3.05902e-07,1.85539e-07,1.12535e-07,6.8256e-08,4.13994e-08,2.511e-08,1.523e-08,9.23745e-09,5.6028e-09,3.39827e-09,2.06115e-09,1.25015e-09,7.58256e-10,4.59906e-10,2.78947e-10,1.6919e-10,1.02619e-10,6.22414e-11,3.77513e-11,2.28973e-11,1.38879e-11,8.42346e-12,5.10909e-12,3.09882e-12,1.87953e-12,1.13999e-12,6.9144e-13,4.1938e-13,2.54367e-13,1.54281e-13,9.35762e-14,5.67569e-14,3.44248e-14,2.08797e-14,1.26642e-14,7.6812e-15,4.65889e-15,2.82576e-15,1.71391e-15,1.03954e-15,6.30512e-16,3.82425e-16,2.31952e-16,1.40686e-16,8.53305e-17,5.17556e-17,3.13913e-17,1.90398e-17,1.15482e-17,7.00435e-18,4.24835e-18,2.57676e-18,1.56288e-18,9.47936e-19,5.74952e-19,3.48726e-19,2.11513e-19,1.28289e-19,7.78113e-20,4.7195e-20,2.86252e-20,1.73621e-20,1.05306e-20,6.38714e-21,3.874e-21,2.3497e-21,1.42516e-21,8.64406e-22,5.24289e-22,3.17997e-22,1.92875e-22
0.258274,0.209729,0.154017,0.106479,0.0705067,0.0452782,0.0284775,0.0176684,0.0108675,0.00664835,0.00405364,0.00246652,0.00149893,0.000910222,0.000552473,0.000335238,0.000203386,0.000123379,7.48406e-05,4.53958e-05,2.75349e-05,1.67011e-05,1.01299e-05,6.14414e-06,3.72663e-06,2.26032e-06,1.37096e-06,8.31527e-07,5.04347e-07,3.05902e-07,1.85539e-07,1.12535e-07,6.8256e-08,4.13994e-08,2.511e-08,1.523e-08,9.23745e-09,5.6028e-09,3.39827e-09,2.06115e-09,1.25015e-09,7.58256e-10,4.59906e-10,2.78947e-10,1.6919e-10,1.02619e-10,6.22414e-11,3.77513e-11,2.28973e-11,1.38879e-11,8.42346e-12,5.10909e-12,3.09882e-12,1.87953e-12,1.13999e-12,6.9144e-13,4.1938e-13,2.54367e-13,1.54281e-13,9.35762e-14,5.67569e-14,3.44248e-14,2.08797e-14,1.26642e-14,7.6812e-15,4.65889e-15,2.82576e-15,1.71391e-15,1.03954e-15,6.30512e-16,3.82425e-16,2.31952e-16,1.40686e-16,8.53305e-17,5.17556e-17,3.13913e-17,1.90398e-17,1.15482e-17,7.00435e-18,4.24835e-18,2.57676e-18,1.56288e-18,9.47936e-19,5.74952e-19,3.48726e-19,2.11513e-19,1.28289e-19,7.78113e-20,4.7195e-20,2.86252e-20,1.73621e-20,1.05306e-20,6.38714e-21,3.874e-21,2.3497e-21,1.42516e-21,8.64406e-22,5.24289e-22,3.17997e-22,1.92875e-22
